id_venta,Fecha,Cliente,Almacen,Producto,Cantidad_Vendida,Precio_Venta,Monto_Venta,Vendedor,TIPO_PRODUCTO
3934,2025-10-13,Cliente 24,SURCO,AUTO HONDA CITY 2016,1,27000.0,27000.0,Vendedor 6,AUTOS
3935,2025-10-13,Cliente 11,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,135.1,135.1,Vendedor 5,REPUESTOS
3936,2025-10-13,Cliente 3,SURCO,AMORTIGUADORES DELANTEROS,2,220.4,440.8,Vendedor 10,REPUESTOS
3937,2025-10-13,Cliente 40,SURCO,AMORTIGUADORES POSTERIORES,1,133.8,133.8,Vendedor 1,REPUESTOS
3938,2025-10-14,Cliente 26,SURCO,AUTO HONDA CITY 2016,1,27000.0,27000.0,Vendedor 8,AUTOS
3939,2025-10-14,Cliente 40,SURCO,AMORTIGUADORES POSTERIORES,2,133.8,267.6,Vendedor 5,REPUESTOS
3940,2025-10-17,Cliente 22,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,135.1,135.1,Vendedor 3,REPUESTOS
3941,2025-10-17,Cliente 23,LA MOLINA,AMORTIGUADORES DELANTEROS,4,220.4,881.6,Vendedor 9,REPUESTOS
3942,2025-10-17,Cliente 42,LA MOLINA,AMORTIGUADORES POSTERIORES,3,133.8,401.4,Vendedor 7,REPUESTOS
3943,2025-10-17,Cliente 20,SURCO,"LLANTAS 18""",4,90.0,360.0,Vendedor 6,REPUESTOS
3944,2025-10-17,Cliente 30,SURCO,BATERÍA DE 18 PLACAS,1,124.3,124.3,Vendedor 3,REPUESTOS
3945,2025-10-18,Cliente 3,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,6,135.1,810.6,Vendedor 2,REPUESTOS
3946,2025-10-18,Cliente 10,SURCO,AMORTIGUADORES DELANTEROS,1,220.4,220.4,Vendedor 2,REPUESTOS
3947,2025-10-18,Cliente 10,SURCO,AMORTIGUADORES POSTERIORES,4,133.8,535.2,Vendedor 2,REPUESTOS
3948,2025-10-18,Cliente 45,LA MOLINA,"LLANTAS 18""",3,90.0,270.0,Vendedor 6,REPUESTOS
3949,2025-10-18,Cliente 28,LA MOLINA,BATERÍA DE 18 PLACAS,1,124.3,124.3,Vendedor 7,REPUESTOS
3950,2025-10-19,Cliente 46,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,135.1,135.1,Vendedor 4,REPUESTOS
3951,2025-10-19,Cliente 24,SURCO,AMORTIGUADORES DELANTEROS,4,220.4,881.6,Vendedor 3,REPUESTOS
3952,2025-10-19,Cliente 23,SURCO,AMORTIGUADORES POSTERIORES,4,133.8,535.2,Vendedor 2,REPUESTOS
3953,2025-10-19,Cliente 17,SURCO,"LLANTAS 18""",1,90.0,90.0,Vendedor 7,REPUESTOS
3954,2025-10-19,Cliente 30,LA MOLINA,BATERÍA DE 18 PLACAS,1,124.3,124.3,Vendedor 7,REPUESTOS
3955,2025-10-20,Cliente 29,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,6,135.1,810.6,Vendedor 3,REPUESTOS
3956,2025-10-20,Cliente 43,LA MOLINA,AMORTIGUADORES DELANTEROS,3,220.4,661.2,Vendedor 6,REPUESTOS
3957,2025-10-20,Cliente 1,SURCO,AMORTIGUADORES POSTERIORES,2,133.8,267.6,Vendedor 3,REPUESTOS
3958,2025-10-20,Cliente 6,LA MOLINA,"LLANTAS 18""",3,90.0,270.0,Vendedor 8,REPUESTOS
3959,2025-10-20,Cliente 3,SURCO,BATERÍA DE 18 PLACAS,2,124.3,248.6,Vendedor 3,REPUESTOS
3960,2025-10-21,Cliente 18,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,135.1,270.2,Vendedor 4,REPUESTOS
3961,2025-10-21,Cliente 27,SURCO,AMORTIGUADORES DELANTEROS,5,220.4,1102.0,Vendedor 1,REPUESTOS
3962,2025-10-21,Cliente 46,LA MOLINA,AMORTIGUADORES POSTERIORES,1,133.8,133.8,Vendedor 6,REPUESTOS
3963,2025-10-21,Cliente 22,LA MOLINA,"LLANTAS 18""",4,90.0,360.0,Vendedor 1,REPUESTOS
3964,2025-10-21,Cliente 50,LA MOLINA,BATERÍA DE 18 PLACAS,1,124.3,124.3,Vendedor 9,REPUESTOS
3965,2025-10-22,Cliente 10,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,135.1,270.2,Vendedor 6,REPUESTOS
3966,2025-10-22,Cliente 34,LA MOLINA,AMORTIGUADORES DELANTEROS,3,220.4,661.2,Vendedor 7,REPUESTOS
3967,2025-10-22,Cliente 28,LA MOLINA,AMORTIGUADORES POSTERIORES,5,133.8,669.0,Vendedor 1,REPUESTOS
3968,2025-10-22,Cliente 35,SURCO,"LLANTAS 18""",5,90.0,450.0,Vendedor 8,REPUESTOS
3969,2025-10-22,Cliente 22,LA MOLINA,BATERÍA DE 18 PLACAS,1,124.3,124.3,Vendedor 1,REPUESTOS
3970,2025-10-23,Cliente 31,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,135.1,270.2,Vendedor 7,REPUESTOS
3971,2025-10-23,Cliente 21,LA MOLINA,AMORTIGUADORES POSTERIORES,1,133.8,133.8,Vendedor 10,REPUESTOS
3972,2025-10-23,Cliente 20,LA MOLINA,BATERÍA DE 18 PLACAS,1,124.3,124.3,Vendedor 1,REPUESTOS
3973,2025-10-24,Cliente 1,SURCO,BATERÍA DE 18 PLACAS,2,124.3,248.6,Vendedor 9,REPUESTOS
3974,2025-11-01,Cliente 42,LA MOLINA,AUTO HONDA ACCORD 2014,1,17500.0,17500.0,Vendedor 4,AUTOS
3975,2025-11-01,Cliente 2,LA MOLINA,AUTO HONDA CIVIC 2014,1,29500.0,29500.0,Vendedor 2,AUTOS
3976,2025-11-01,Cliente 48,SURCO,AUTO HONDA ODISSEY 2013,1,29000.0,29000.0,Vendedor 5,AUTOS
3977,2025-11-01,Cliente 43,SURCO,AUTO HONDA CRV 2014,1,29000.0,29000.0,Vendedor 5,AUTOS
3978,2025-11-01,Cliente 27,SURCO,AUTO HONDA FIT 2016,1,19500.0,19500.0,Vendedor 3,AUTOS
3979,2025-11-01,Cliente 47,SURCO,FILTRO DE COMBUSTIBLE,1,131.2,131.2,Vendedor 3,REPUESTOS
3980,2025-11-02,Cliente 35,LA MOLINA,AUTO HONDA ACCORD 2014,1,17500.0,17500.0,Vendedor 9,AUTOS
3981,2025-11-02,Cliente 5,SURCO,AUTO HONDA CIVIC 2014,1,29500.0,29500.0,Vendedor 3,AUTOS
3982,2025-11-02,Cliente 1,SURCO,AUTO HONDA ODISSEY 2013,1,29000.0,29000.0,Vendedor 4,AUTOS
3983,2025-11-02,Cliente 50,SURCO,AUTO HONDA CRV 2014,1,29000.0,29000.0,Vendedor 5,AUTOS
3984,2025-11-02,Cliente 8,SURCO,AUTO HONDA FIT 2016,1,19500.0,19500.0,Vendedor 8,AUTOS
3985,2025-11-02,Cliente 33,LA MOLINA,FILTRO DE COMBUSTIBLE,1,131.2,131.2,Vendedor 9,REPUESTOS
3986,2025-11-03,Cliente 43,LA MOLINA,AUTO HONDA ACCORD 2014,1,17500.0,17500.0,Vendedor 10,AUTOS
3987,2025-11-03,Cliente 6,LA MOLINA,AUTO HONDA CIVIC 2014,1,29500.0,29500.0,Vendedor 6,AUTOS
3988,2025-11-03,Cliente 23,SURCO,AUTO HONDA ODISSEY 2013,1,29000.0,29000.0,Vendedor 3,AUTOS
3989,2025-11-03,Cliente 13,LA MOLINA,AUTO HONDA CRV 2014,1,29000.0,29000.0,Vendedor 9,AUTOS
3990,2025-11-03,Cliente 40,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,131.3,262.6,Vendedor 2,REPUESTOS
3991,2025-11-03,Cliente 10,SURCO,AMORTIGUADORES DELANTEROS,1,284.8,284.8,Vendedor 6,REPUESTOS
3992,2025-11-03,Cliente 31,SURCO,AMORTIGUADORES POSTERIORES,1,112.6,112.6,Vendedor 6,REPUESTOS
3993,2025-11-03,Cliente 25,LA MOLINA,"LLANTAS 18""",1,90.5,90.5,Vendedor 7,REPUESTOS
3994,2025-11-03,Cliente 33,SURCO,BATERÍA DE 18 PLACAS,1,128.3,128.3,Vendedor 7,REPUESTOS
3995,2025-11-04,Cliente 11,SURCO,AUTO HONDA ACCORD 2014,1,17500.0,17500.0,Vendedor 4,AUTOS
3996,2025-11-04,Cliente 50,SURCO,AUTO HONDA CIVIC 2014,1,29500.0,29500.0,Vendedor 10,AUTOS
3997,2025-11-04,Cliente 48,SURCO,AUTO HONDA ODISSEY 2013,1,29000.0,29000.0,Vendedor 4,AUTOS
3998,2025-11-04,Cliente 36,LA MOLINA,AUTO HONDA CRV 2014,1,29000.0,29000.0,Vendedor 8,AUTOS
3999,2025-11-04,Cliente 42,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,131.3,262.6,Vendedor 6,REPUESTOS
4000,2025-11-04,Cliente 3,SURCO,AMORTIGUADORES DELANTEROS,2,284.8,569.6,Vendedor 8,REPUESTOS
4001,2025-11-04,Cliente 37,SURCO,AMORTIGUADORES POSTERIORES,1,112.6,112.6,Vendedor 6,REPUESTOS
4002,2025-11-04,Cliente 42,LA MOLINA,"LLANTAS 18""",1,90.5,90.5,Vendedor 6,REPUESTOS
4003,2025-11-04,Cliente 48,LA MOLINA,BATERÍA DE 18 PLACAS,1,128.3,128.3,Vendedor 1,REPUESTOS
4004,2025-11-05,Cliente 30,LA MOLINA,AUTO HONDA ACCORD 2014,1,17500.0,17500.0,Vendedor 2,AUTOS
4005,2025-11-05,Cliente 7,SURCO,AUTO HONDA ODISSEY 2013,1,29000.0,29000.0,Vendedor 10,AUTOS
4006,2025-11-05,Cliente 38,SURCO,AUTO HONDA CRV 2014,1,29000.0,29000.0,Vendedor 3,AUTOS
4007,2025-11-05,Cliente 36,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,131.3,262.6,Vendedor 9,REPUESTOS
4008,2025-11-05,Cliente 40,SURCO,AMORTIGUADORES DELANTEROS,3,284.8,854.4,Vendedor 1,REPUESTOS
4009,2025-11-05,Cliente 16,LA MOLINA,AMORTIGUADORES POSTERIORES,3,112.6,337.8,Vendedor 5,REPUESTOS
4010,2025-11-05,Cliente 19,LA MOLINA,"LLANTAS 18""",3,90.5,271.5,Vendedor 1,REPUESTOS
4011,2025-11-05,Cliente 4,SURCO,BATERÍA DE 18 PLACAS,1,128.3,128.3,Vendedor 5,REPUESTOS
4012,2025-11-06,Cliente 45,SURCO,AUTO HONDA ACCORD 2014,1,17500.0,17500.0,Vendedor 5,AUTOS
4013,2025-11-06,Cliente 18,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,131.3,262.6,Vendedor 6,REPUESTOS
4014,2025-11-06,Cliente 34,SURCO,AMORTIGUADORES DELANTEROS,4,284.8,1139.2,Vendedor 6,REPUESTOS
4015,2025-11-06,Cliente 20,LA MOLINA,AMORTIGUADORES POSTERIORES,1,112.6,112.6,Vendedor 5,REPUESTOS
4016,2025-11-06,Cliente 2,SURCO,"LLANTAS 18""",2,90.5,181.0,Vendedor 5,REPUESTOS
4017,2025-11-06,Cliente 12,LA MOLINA,BATERÍA DE 18 PLACAS,1,128.3,128.3,Vendedor 2,REPUESTOS
4018,2025-11-07,Cliente 34,SURCO,AUTO HONDA ACCORD 2014,1,17500.0,17500.0,Vendedor 10,AUTOS
4019,2025-11-07,Cliente 24,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,131.3,393.9,Vendedor 2,REPUESTOS
4020,2025-11-07,Cliente 50,LA MOLINA,AMORTIGUADORES DELANTEROS,1,284.8,284.8,Vendedor 6,REPUESTOS
4021,2025-11-07,Cliente 12,SURCO,AMORTIGUADORES POSTERIORES,2,112.6,225.2,Vendedor 10,REPUESTOS
4022,2025-11-07,Cliente 15,SURCO,"LLANTAS 18""",1,90.5,90.5,Vendedor 1,REPUESTOS
4023,2025-11-07,Cliente 20,LA MOLINA,BATERÍA DE 18 PLACAS,1,128.3,128.3,Vendedor 9,REPUESTOS
4024,2025-11-08,Cliente 46,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,131.3,393.9,Vendedor 9,REPUESTOS
4025,2025-11-08,Cliente 36,LA MOLINA,AMORTIGUADORES DELANTEROS,5,284.8,1424.0,Vendedor 5,REPUESTOS
4026,2025-11-08,Cliente 49,LA MOLINA,AMORTIGUADORES POSTERIORES,1,112.6,112.6,Vendedor 1,REPUESTOS
4027,2025-11-08,Cliente 6,LA MOLINA,"LLANTAS 18""",2,90.5,181.0,Vendedor 6,REPUESTOS
4028,2025-11-08,Cliente 48,LA MOLINA,BATERÍA DE 18 PLACAS,1,128.3,128.3,Vendedor 1,REPUESTOS
4029,2025-11-09,Cliente 5,SURCO,AUTO HONDA CIVIC 2014,1,29500.0,29500.0,Vendedor 2,AUTOS
4030,2025-11-09,Cliente 7,SURCO,AUTO HONDA PILOT 2013,1,30500.0,30500.0,Vendedor 8,AUTOS
4031,2025-11-09,Cliente 31,SURCO,AUTO HONDA FIT 2016,1,19500.0,19500.0,Vendedor 6,AUTOS
4032,2025-11-09,Cliente 17,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,131.3,262.6,Vendedor 3,REPUESTOS
4033,2025-11-09,Cliente 6,LA MOLINA,AMORTIGUADORES DELANTEROS,4,284.8,1139.2,Vendedor 6,REPUESTOS
4034,2025-11-09,Cliente 42,SURCO,AMORTIGUADORES POSTERIORES,1,112.6,112.6,Vendedor 10,REPUESTOS
4035,2025-11-09,Cliente 41,SURCO,"LLANTAS 18""",3,90.5,271.5,Vendedor 1,REPUESTOS
4036,2025-11-09,Cliente 14,LA MOLINA,BATERÍA DE 18 PLACAS,1,128.3,128.3,Vendedor 3,REPUESTOS
4037,2025-11-10,Cliente 48,SURCO,AUTO HONDA CIVIC 2014,1,29500.0,29500.0,Vendedor 9,AUTOS
4038,2025-11-10,Cliente 27,SURCO,AUTO HONDA PILOT 2013,1,30500.0,30500.0,Vendedor 1,AUTOS
4039,2025-11-10,Cliente 37,SURCO,AUTO HONDA FIT 2016,1,19500.0,19500.0,Vendedor 4,AUTOS
4040,2025-11-10,Cliente 4,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,131.3,262.6,Vendedor 7,REPUESTOS
4041,2025-11-10,Cliente 13,LA MOLINA,AMORTIGUADORES POSTERIORES,3,112.6,337.8,Vendedor 9,REPUESTOS
4042,2025-11-10,Cliente 9,LA MOLINA,"LLANTAS 18""",2,90.5,181.0,Vendedor 7,REPUESTOS
4043,2025-11-10,Cliente 18,SURCO,BATERÍA DE 18 PLACAS,2,128.3,256.6,Vendedor 4,REPUESTOS
4044,2025-11-11,Cliente 46,SURCO,AUTO HONDA PILOT 2013,1,30500.0,30500.0,Vendedor 7,AUTOS
4045,2025-11-11,Cliente 42,SURCO,AUTO HONDA FIT 2016,1,19500.0,19500.0,Vendedor 10,AUTOS
4046,2025-11-11,Cliente 8,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,131.3,262.6,Vendedor 7,REPUESTOS
4047,2025-11-11,Cliente 45,LA MOLINA,AMORTIGUADORES POSTERIORES,1,112.6,112.6,Vendedor 3,REPUESTOS
4048,2025-11-11,Cliente 43,SURCO,"LLANTAS 18""",2,90.5,181.0,Vendedor 4,REPUESTOS
4049,2025-11-11,Cliente 15,SURCO,BATERÍA DE 18 PLACAS,1,128.3,128.3,Vendedor 4,REPUESTOS
4050,2025-11-12,Cliente 47,SURCO,AUTO HONDA PILOT 2013,1,30500.0,30500.0,Vendedor 2,AUTOS
4051,2025-11-12,Cliente 18,SURCO,AMORTIGUADORES POSTERIORES,1,112.6,112.6,Vendedor 2,REPUESTOS
4052,2025-11-12,Cliente 46,SURCO,"LLANTAS 18""",1,90.5,90.5,Vendedor 2,REPUESTOS
4053,2025-11-13,Cliente 29,SURCO,AMORTIGUADORES POSTERIORES,3,112.6,337.8,Vendedor 3,REPUESTOS
4054,2025-11-13,Cliente 24,SURCO,"LLANTAS 18""",1,90.5,90.5,Vendedor 6,REPUESTOS
4055,2025-11-14,Cliente 43,LA MOLINA,AMORTIGUADORES POSTERIORES,1,112.6,112.6,Vendedor 4,REPUESTOS
4056,2025-11-14,Cliente 25,LA MOLINA,"LLANTAS 18""",1,90.5,90.5,Vendedor 6,REPUESTOS
4057,2025-11-15,Cliente 28,SURCO,AMORTIGUADORES POSTERIORES,1,112.6,112.6,Vendedor 1,REPUESTOS
4058,2025-11-17,Cliente 14,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,131.3,525.2,Vendedor 7,REPUESTOS
4059,2025-11-17,Cliente 19,SURCO,FILTRO DE COMBUSTIBLE,1,131.2,131.2,Vendedor 3,REPUESTOS
4060,2025-11-17,Cliente 12,LA MOLINA,AMORTIGUADORES DELANTEROS,5,284.8,1424.0,Vendedor 7,REPUESTOS
4061,2025-11-17,Cliente 49,LA MOLINA,AMORTIGUADORES POSTERIORES,1,112.6,112.6,Vendedor 9,REPUESTOS
4062,2025-11-17,Cliente 23,LA MOLINA,"LLANTAS 18""",1,90.5,90.5,Vendedor 5,REPUESTOS
4063,2025-11-17,Cliente 13,LA MOLINA,BATERÍA DE 18 PLACAS,1,128.3,128.3,Vendedor 5,REPUESTOS
4064,2025-11-18,Cliente 18,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,131.3,525.2,Vendedor 3,REPUESTOS
4065,2025-11-18,Cliente 15,LA MOLINA,FILTRO DE COMBUSTIBLE,1,131.2,131.2,Vendedor 8,REPUESTOS
4066,2025-11-18,Cliente 50,SURCO,AMORTIGUADORES DELANTEROS,3,284.8,854.4,Vendedor 4,REPUESTOS
4067,2025-11-18,Cliente 15,LA MOLINA,AMORTIGUADORES POSTERIORES,4,112.6,450.4,Vendedor 9,REPUESTOS
4068,2025-11-18,Cliente 8,SURCO,"LLANTAS 18""",5,90.5,452.5,Vendedor 5,REPUESTOS
4069,2025-11-18,Cliente 45,LA MOLINA,BATERÍA DE 18 PLACAS,2,128.3,256.6,Vendedor 2,REPUESTOS
4070,2025-11-19,Cliente 48,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,131.3,262.6,Vendedor 7,REPUESTOS
4071,2025-11-19,Cliente 37,SURCO,AMORTIGUADORES DELANTEROS,1,284.8,284.8,Vendedor 2,REPUESTOS
4072,2025-11-19,Cliente 17,LA MOLINA,AMORTIGUADORES POSTERIORES,2,112.6,225.2,Vendedor 4,REPUESTOS
4073,2025-11-19,Cliente 41,SURCO,"LLANTAS 18""",5,90.5,452.5,Vendedor 8,REPUESTOS
4074,2025-11-19,Cliente 10,SURCO,BATERÍA DE 18 PLACAS,3,128.3,384.9,Vendedor 1,REPUESTOS
4075,2025-11-20,Cliente 37,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,131.3,393.9,Vendedor 6,REPUESTOS
4076,2025-11-20,Cliente 13,LA MOLINA,AMORTIGUADORES DELANTEROS,1,284.8,284.8,Vendedor 3,REPUESTOS
4077,2025-11-20,Cliente 47,LA MOLINA,AMORTIGUADORES POSTERIORES,1,112.6,112.6,Vendedor 7,REPUESTOS
4078,2025-11-20,Cliente 38,LA MOLINA,"LLANTAS 18""",3,90.5,271.5,Vendedor 4,REPUESTOS
4079,2025-11-20,Cliente 43,LA MOLINA,BATERÍA DE 18 PLACAS,2,128.3,256.6,Vendedor 10,REPUESTOS
4080,2025-11-21,Cliente 7,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,5,131.3,656.5,Vendedor 7,REPUESTOS
4081,2025-11-21,Cliente 16,SURCO,AMORTIGUADORES DELANTEROS,6,284.8,1708.8,Vendedor 6,REPUESTOS
4082,2025-11-21,Cliente 23,LA MOLINA,AMORTIGUADORES POSTERIORES,1,112.6,112.6,Vendedor 8,REPUESTOS
4083,2025-11-21,Cliente 32,LA MOLINA,"LLANTAS 18""",2,90.5,181.0,Vendedor 4,REPUESTOS
4084,2025-11-21,Cliente 45,SURCO,BATERÍA DE 18 PLACAS,2,128.3,256.6,Vendedor 2,REPUESTOS
4085,2025-11-22,Cliente 15,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,131.3,131.3,Vendedor 7,REPUESTOS
4086,2025-11-22,Cliente 30,LA MOLINA,AMORTIGUADORES DELANTEROS,1,284.8,284.8,Vendedor 7,REPUESTOS
4087,2025-11-22,Cliente 7,SURCO,AMORTIGUADORES POSTERIORES,5,112.6,563.0,Vendedor 9,REPUESTOS
4088,2025-11-22,Cliente 15,LA MOLINA,"LLANTAS 18""",4,90.5,362.0,Vendedor 4,REPUESTOS
4089,2025-11-23,Cliente 3,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,131.3,131.3,Vendedor 5,REPUESTOS
4090,2025-11-23,Cliente 8,LA MOLINA,AMORTIGUADORES DELANTEROS,1,284.8,284.8,Vendedor 5,REPUESTOS
4091,2025-11-23,Cliente 14,LA MOLINA,AMORTIGUADORES POSTERIORES,1,112.6,112.6,Vendedor 2,REPUESTOS
4092,2025-11-24,Cliente 39,LA MOLINA,AMORTIGUADORES DELANTEROS,2,284.8,569.6,Vendedor 9,REPUESTOS
4093,2025-11-24,Cliente 3,SURCO,AMORTIGUADORES POSTERIORES,4,112.6,450.4,Vendedor 8,REPUESTOS
4094,2025-12-01,Cliente 4,LA MOLINA,AUTO HONDA ACCORD 2014,1,22000.0,22000.0,Vendedor 8,AUTOS
4095,2025-12-01,Cliente 40,SURCO,AUTO HONDA CIVIC 2014,1,29500.0,29500.0,Vendedor 3,AUTOS
4096,2025-12-01,Cliente 8,LA MOLINA,AUTO HONDA ODISSEY 2013,1,26000.0,26000.0,Vendedor 4,AUTOS
4097,2025-12-01,Cliente 41,LA MOLINA,AUTO HONDA CRV 2014,1,26500.0,26500.0,Vendedor 5,AUTOS
4098,2025-12-01,Cliente 10,SURCO,AUTO HONDA CITY 2016,1,26000.0,26000.0,Vendedor 2,AUTOS
4099,2025-12-02,Cliente 11,SURCO,AUTO HONDA ACCORD 2014,1,22000.0,22000.0,Vendedor 6,AUTOS
4100,2025-12-02,Cliente 35,LA MOLINA,AUTO HONDA CIVIC 2014,1,29500.0,29500.0,Vendedor 3,AUTOS
4101,2025-12-02,Cliente 7,LA MOLINA,AUTO HONDA ODISSEY 2013,1,26000.0,26000.0,Vendedor 2,AUTOS
4102,2025-12-02,Cliente 14,SURCO,AUTO HONDA CRV 2014,1,26500.0,26500.0,Vendedor 2,AUTOS
4103,2025-12-02,Cliente 27,SURCO,AUTO HONDA CITY 2016,1,26000.0,26000.0,Vendedor 2,AUTOS
4104,2025-12-03,Cliente 18,SURCO,AUTO HONDA ACCORD 2014,1,22000.0,22000.0,Vendedor 9,AUTOS
4105,2025-12-03,Cliente 29,LA MOLINA,AUTO HONDA CIVIC 2014,1,29500.0,29500.0,Vendedor 3,AUTOS
4106,2025-12-03,Cliente 29,LA MOLINA,AUTO HONDA ODISSEY 2013,1,26000.0,26000.0,Vendedor 7,AUTOS
4107,2025-12-03,Cliente 40,SURCO,AUTO HONDA CRV 2014,1,26500.0,26500.0,Vendedor 8,AUTOS
4108,2025-12-03,Cliente 21,SURCO,AUTO HONDA CITY 2016,1,26000.0,26000.0,Vendedor 5,AUTOS
4109,2025-12-03,Cliente 13,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,106.0,212.0,Vendedor 7,REPUESTOS
4110,2025-12-03,Cliente 25,LA MOLINA,FILTRO DE COMBUSTIBLE,1,104.1,104.1,Vendedor 9,REPUESTOS
4111,2025-12-03,Cliente 38,SURCO,AMORTIGUADORES DELANTEROS,4,211.4,845.6,Vendedor 2,REPUESTOS
4112,2025-12-03,Cliente 4,SURCO,AMORTIGUADORES POSTERIORES,3,136.6,409.8,Vendedor 4,REPUESTOS
4113,2025-12-03,Cliente 36,SURCO,"LLANTAS 18""",1,51.1,51.1,Vendedor 8,REPUESTOS
4114,2025-12-03,Cliente 42,LA MOLINA,BATERÍA DE 18 PLACAS,1,93.9,93.9,Vendedor 10,REPUESTOS
4115,2025-12-04,Cliente 4,LA MOLINA,AUTO HONDA CIVIC 2014,1,29500.0,29500.0,Vendedor 9,AUTOS
4116,2025-12-04,Cliente 35,LA MOLINA,AUTO HONDA ODISSEY 2013,1,26000.0,26000.0,Vendedor 4,AUTOS
4117,2025-12-04,Cliente 16,LA MOLINA,AUTO HONDA CRV 2014,1,26500.0,26500.0,Vendedor 1,AUTOS
4118,2025-12-04,Cliente 16,SURCO,AUTO HONDA CITY 2016,1,26000.0,26000.0,Vendedor 9,AUTOS
4119,2025-12-04,Cliente 34,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,106.0,106.0,Vendedor 9,REPUESTOS
4120,2025-12-04,Cliente 17,SURCO,FILTRO DE COMBUSTIBLE,1,104.1,104.1,Vendedor 5,REPUESTOS
4121,2025-12-04,Cliente 12,SURCO,AMORTIGUADORES DELANTEROS,3,211.4,634.2,Vendedor 1,REPUESTOS
4122,2025-12-04,Cliente 14,LA MOLINA,AMORTIGUADORES POSTERIORES,2,136.6,273.2,Vendedor 3,REPUESTOS
4123,2025-12-04,Cliente 34,SURCO,"LLANTAS 18""",1,51.1,51.1,Vendedor 3,REPUESTOS
4124,2025-12-04,Cliente 5,LA MOLINA,BATERÍA DE 18 PLACAS,1,93.9,93.9,Vendedor 7,REPUESTOS
4125,2025-12-05,Cliente 48,LA MOLINA,AUTO HONDA ODISSEY 2013,1,26000.0,26000.0,Vendedor 6,AUTOS
4126,2025-12-05,Cliente 11,LA MOLINA,AUTO HONDA CRV 2014,1,26500.0,26500.0,Vendedor 5,AUTOS
4127,2025-12-05,Cliente 2,SURCO,AUTO HONDA CITY 2016,1,26000.0,26000.0,Vendedor 1,AUTOS
4128,2025-12-05,Cliente 50,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,106.0,106.0,Vendedor 1,REPUESTOS
4129,2025-12-05,Cliente 21,SURCO,AMORTIGUADORES DELANTEROS,1,211.4,211.4,Vendedor 3,REPUESTOS
4130,2025-12-05,Cliente 6,SURCO,AMORTIGUADORES POSTERIORES,3,136.6,409.8,Vendedor 4,REPUESTOS
4131,2025-12-05,Cliente 29,SURCO,"LLANTAS 18""",2,51.1,102.2,Vendedor 9,REPUESTOS
4132,2025-12-05,Cliente 4,LA MOLINA,BATERÍA DE 18 PLACAS,1,93.9,93.9,Vendedor 10,REPUESTOS
4133,2025-12-06,Cliente 23,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,106.0,106.0,Vendedor 6,REPUESTOS
4134,2025-12-06,Cliente 33,SURCO,AMORTIGUADORES DELANTEROS,2,211.4,422.8,Vendedor 5,REPUESTOS
4135,2025-12-06,Cliente 11,LA MOLINA,AMORTIGUADORES POSTERIORES,2,136.6,273.2,Vendedor 2,REPUESTOS
4136,2025-12-06,Cliente 19,LA MOLINA,"LLANTAS 18""",1,51.1,51.1,Vendedor 8,REPUESTOS
4137,2025-12-06,Cliente 10,SURCO,BATERÍA DE 18 PLACAS,1,93.9,93.9,Vendedor 3,REPUESTOS
4138,2025-12-07,Cliente 21,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,106.0,318.0,Vendedor 7,REPUESTOS
4139,2025-12-07,Cliente 33,LA MOLINA,AMORTIGUADORES DELANTEROS,4,211.4,845.6,Vendedor 7,REPUESTOS
